"id","siafi_code"
l10n_br_base.city_4108205,7561
l10n_br_base.city_4108304,7563
l10n_br_base.city_4108452,0856
l10n_br_base.city_4108320,7977
l10n_br_base.city_4108403,7565
l10n_br_base.city_4108502,7567
l10n_br_base.city_4108551,9947
l10n_br_base.city_4108601,7569
l10n_br_base.city_4108650,0858
l10n_br_base.city_4108700,7959
l10n_br_base.city_4108809,7571
l10n_br_base.city_4108908,7573
l10n_br_base.city_4108957,0860
l10n_br_base.city_4109005,7575
l10n_br_base.city_4109104,7577
l10n_br_base.city_4109203,7579
l10n_br_base.city_4109302,7581
l10n_br_base.city_4109401,7583
l10n_br_base.city_4109500,7585
l10n_br_base.city_4109609,7587
l10n_br_base.city_4109658,9981
l10n_br_base.city_4109708,7589
l10n_br_base.city_4109757,9949
l10n_br_base.city_4109807,7591
l10n_br_base.city_4109906,7593
l10n_br_base.city_4110003,7595
l10n_br_base.city_4110052,5467
l10n_br_base.city_4110078,0862
l10n_br_base.city_4110102,7597
l10n_br_base.city_4110201,7599
l10n_br_base.city_4110300,7601
l10n_br_base.city_4110409,7961
l10n_br_base.city_4110508,7603
l10n_br_base.city_4110607,7605
l10n_br_base.city_4110656,5485
l10n_br_base.city_4110706,7607
l10n_br_base.city_4110805,7609
l10n_br_base.city_4110904,7611
l10n_br_base.city_4110953,5525
l10n_br_base.city_4111001,7613
l10n_br_base.city_4111100,7615
l10n_br_base.city_4111209,7617
l10n_br_base.city_4111258,5451
l10n_br_base.city_4111308,7619
l10n_br_base.city_4111407,7621
l10n_br_base.city_4111506,7623
l10n_br_base.city_4111555,9955
l10n_br_base.city_4111605,7625
l10n_br_base.city_4111704,7627
l10n_br_base.city_4111803,7629
l10n_br_base.city_4111902,7631
l10n_br_base.city_4112009,7633
l10n_br_base.city_4112108,7635
l10n_br_base.city_4112207,7637
l10n_br_base.city_4112306,7639
l10n_br_base.city_4112405,7641
l10n_br_base.city_4112504,7643
l10n_br_base.city_4112603,7645
l10n_br_base.city_4112702,7647
l10n_br_base.city_4112751,7997
l10n_br_base.city_4112801,7649
l10n_br_base.city_4112900,7651
l10n_br_base.city_4112959,8463
l10n_br_base.city_4113007,7653
l10n_br_base.city_4113106,7655
l10n_br_base.city_4113205,7657
l10n_br_base.city_4113254,5501
l10n_br_base.city_4113304,7659
l10n_br_base.city_4113403,7661
l10n_br_base.city_4113429,5507
l10n_br_base.city_4113452,9959
l10n_br_base.city_4113502,7663
l10n_br_base.city_4113601,7665
l10n_br_base.city_4113700,7667
l10n_br_base.city_4113734,8481
l10n_br_base.city_4113759,8459
l10n_br_base.city_4113809,7669
l10n_br_base.city_4113908,7671
l10n_br_base.city_4114005,7673
l10n_br_base.city_4114104,7675
l10n_br_base.city_4114203,7677
l10n_br_base.city_4114302,7679
l10n_br_base.city_4114351,0864
l10n_br_base.city_4114401,7511
l10n_br_base.city_4114500,7681
l10n_br_base.city_4114609,7683
l10n_br_base.city_4114708,7685
l10n_br_base.city_4114807,7687
l10n_br_base.city_4114906,7433
l10n_br_base.city_4115002,7975
l10n_br_base.city_4115101,7689
l10n_br_base.city_4115200,7691
l10n_br_base.city_4115309,7693
l10n_br_base.city_4115358,5487
l10n_br_base.city_4115408,7695
l10n_br_base.city_4115457,0866
l10n_br_base.city_4115507,7697
l10n_br_base.city_4115606,7699
l10n_br_base.city_4115705,7963
l10n_br_base.city_4115739,5503
l10n_br_base.city_4115754,5459
l10n_br_base.city_4115804,7701
l10n_br_base.city_4115853,5531
l10n_br_base.city_4115903,7703
l10n_br_base.city_4116000,7705
l10n_br_base.city_4116059,8469
l10n_br_base.city_4116109,7707
l10n_br_base.city_4116208,7709
l10n_br_base.city_4116307,7711
l10n_br_base.city_4116406,7713
l10n_br_base.city_4116505,7715
l10n_br_base.city_4116604,7717
l10n_br_base.city_4116703,7965
l10n_br_base.city_4116802,7719
l10n_br_base.city_4116901,7721
l10n_br_base.city_4116950,5477
l10n_br_base.city_4117008,7723
l10n_br_base.city_4117057,5479
l10n_br_base.city_4117107,7725
l10n_br_base.city_4117206,7967
l10n_br_base.city_4117255,7995
l10n_br_base.city_4117214,5457
l10n_br_base.city_4117222,7979
l10n_br_base.city_4117271,9913
l10n_br_base.city_4117297,5517
l10n_br_base.city_4117305,7727
l10n_br_base.city_4117404,7729
l10n_br_base.city_4117453,9965
l10n_br_base.city_4117503,7731
l10n_br_base.city_4117602,7733
l10n_br_base.city_4117701,7735
l10n_br_base.city_4117800,7737
l10n_br_base.city_4117909,7739
l10n_br_base.city_4118006,7741
l10n_br_base.city_4118105,7743
l10n_br_base.city_4118204,7745
l10n_br_base.city_4118303,7747
l10n_br_base.city_4118402,7749
l10n_br_base.city_4118451,5533
l10n_br_base.city_4118501,7751
l10n_br_base.city_4118600,7753
l10n_br_base.city_4118709,7755
l10n_br_base.city_4118808,7757
l10n_br_base.city_4118857,0868
l10n_br_base.city_4118907,7969
l10n_br_base.city_4119004,7759
l10n_br_base.city_4119103,7761
l10n_br_base.city_4119152,5453
l10n_br_base.city_4119251,5495
l10n_br_base.city_4119202,7763
l10n_br_base.city_4119301,7765
l10n_br_base.city_4119400,7767
l10n_br_base.city_4119509,7769
l10n_br_base.city_4119608,7771
l10n_br_base.city_4119657,5461
l10n_br_base.city_4119707,7773
l10n_br_base.city_4119806,7775
l10n_br_base.city_4119905,7777
l10n_br_base.city_4119954,0870
l10n_br_base.city_4120002,7779
l10n_br_base.city_4120101,7781
l10n_br_base.city_4120150,0872
l10n_br_base.city_4120200,7783
l10n_br_base.city_4120309,7785
l10n_br_base.city_4120333,0874
l10n_br_base.city_4120358,7991
l10n_br_base.city_4120408,7787
l10n_br_base.city_4120507,7789
l10n_br_base.city_4120606,7791
l10n_br_base.city_4120655,0876
l10n_br_base.city_4120705,7793
l10n_br_base.city_4120804,7795
l10n_br_base.city_4120853,5535
l10n_br_base.city_4120903,7955
l10n_br_base.city_4121000,7797
l10n_br_base.city_4121109,7799
l10n_br_base.city_4121208,7801
l10n_br_base.city_4121257,5527
l10n_br_base.city_4121307,7803
l10n_br_base.city_4121406,7805
l10n_br_base.city_4121505,7807
l10n_br_base.city_4121604,7809
l10n_br_base.city_4121703,7811
l10n_br_base.city_4121752,0878
l10n_br_base.city_4121802,7813
l10n_br_base.city_4121901,7815
l10n_br_base.city_4122008,7817
l10n_br_base.city_4122107,7819
l10n_br_base.city_4122156,5481
l10n_br_base.city_4122172,0880
l10n_br_base.city_4122206,7821
l10n_br_base.city_4122305,7823
l10n_br_base.city_4122404,7825
l10n_br_base.city_4122503,7827
l10n_br_base.city_4122602,7829
l10n_br_base.city_4122651,8473
l10n_br_base.city_4122701,7831
l10n_br_base.city_4122800,7833
l10n_br_base.city_4122909,7835
l10n_br_base.city_4123006,7837
l10n_br_base.city_4123105,7839
l10n_br_base.city_4123204,7841
l10n_br_base.city_4123402,7845
l10n_br_base.city_4123501,7971
l10n_br_base.city_4123600,7847
l10n_br_base.city_4123709,7849
l10n_br_base.city_4123808,7851
l10n_br_base.city_4123824,5469
l10n_br_base.city_4123857,5505
l10n_br_base.city_4123907,7853
l10n_br_base.city_4123956,5519
l10n_br_base.city_4124020,9969
l10n_br_base.city_4124053,8467
l10n_br_base.city_4124004,7855
l10n_br_base.city_4124103,7859
l10n_br_base.city_4124202,7861
l10n_br_base.city_4124301,7863
l10n_br_base.city_4124400,7857
l10n_br_base.city_4124509,7865
l10n_br_base.city_4124608,7867
l10n_br_base.city_4124707,7869
l10n_br_base.city_4124806,7871
l10n_br_base.city_4124905,7873
l10n_br_base.city_4125001,7875
l10n_br_base.city_4125100,7877
l10n_br_base.city_4125308,7879
l10n_br_base.city_4125357,7999
l10n_br_base.city_4125209,7881
l10n_br_base.city_4125407,7883
l10n_br_base.city_4125456,8471
l10n_br_base.city_4125506,7885
l10n_br_base.city_4125555,5515
l10n_br_base.city_4125605,7887
l10n_br_base.city_4125704,7889
l10n_br_base.city_4125753,5489
l10n_br_base.city_4125803,7891
l10n_br_base.city_4125902,7893
l10n_br_base.city_4126009,7895
l10n_br_base.city_4126108,7897
l10n_br_base.city_4126207,7899
l10n_br_base.city_4126256,8461
l10n_br_base.city_4126272,5493
l10n_br_base.city_4126306,7901
l10n_br_base.city_4126355,0882
l10n_br_base.city_4126405,7903
l10n_br_base.city_4126504,7905
l10n_br_base.city_4126603,7907
l10n_br_base.city_4126652,8477
l10n_br_base.city_4126678,0884
l10n_br_base.city_4126702,7909
l10n_br_base.city_4126801,7911
l10n_br_base.city_4126900,7973
l10n_br_base.city_4127007,7913
l10n_br_base.city_4127106,7915
l10n_br_base.city_4127205,7917
l10n_br_base.city_4127304,7919
l10n_br_base.city_4127403,7921
l10n_br_base.city_4127502,7923
l10n_br_base.city_4127601,7925
l10n_br_base.city_4127700,7927
l10n_br_base.city_4127809,7929
l10n_br_base.city_4127858,7987
l10n_br_base.city_4127908,7931
l10n_br_base.city_4127957,7993
l10n_br_base.city_4127965,8453
l10n_br_base.city_4128005,7933
l10n_br_base.city_4128104,7935
l10n_br_base.city_4128203,7937
l10n_br_base.city_4128302,7939
l10n_br_base.city_4128401,7941
l10n_br_base.city_4128534,5497
l10n_br_base.city_4128559,7989
l10n_br_base.city_4128609,7945
l10n_br_base.city_4128658,5483
l10n_br_base.city_4128708,7947
l10n_br_base.city_4128500,7943
l10n_br_base.city_4128807,7949
l10n_br_base.city_3300100,5801
l10n_br_base.city_3300159,2919
l10n_br_base.city_3300209,5803
l10n_br_base.city_3300225,2925
l10n_br_base.city_3300258,5927
l10n_br_base.city_3300308,5805
l10n_br_base.city_3300407,5807
l10n_br_base.city_3300456,2909
l10n_br_base.city_3300506,5809
l10n_br_base.city_3300605,5811
l10n_br_base.city_3300704,5813
l10n_br_base.city_3300803,5815
l10n_br_base.city_3300902,5817
l10n_br_base.city_3301009,5819
l10n_br_base.city_3301108,5821
l10n_br_base.city_3300936,0772
l10n_br_base.city_3301157,2915
l10n_br_base.city_3301207,5823
l10n_br_base.city_3301306,5825
l10n_br_base.city_3300951,2927
l10n_br_base.city_3301405,5827
l10n_br_base.city_3301504,5829
l10n_br_base.city_3301603,5831
l10n_br_base.city_3301702,5833
l10n_br_base.city_3301801,5835
l10n_br_base.city_3301850,2907
l10n_br_base.city_3301876,0774
l10n_br_base.city_3301900,5837
l10n_br_base.city_3302007,5839
l10n_br_base.city_3302056,5929
l10n_br_base.city_3302106,5841
l10n_br_base.city_3302205,5843
l10n_br_base.city_3302254,6003
l10n_br_base.city_3302270,2913
l10n_br_base.city_3302304,5845
l10n_br_base.city_3302403,5847
l10n_br_base.city_3302452,0776
l10n_br_base.city_3302502,5849
l10n_br_base.city_3302601,5851
l10n_br_base.city_3302700,5853
l10n_br_base.city_3302809,5855
l10n_br_base.city_3302858,1116
l10n_br_base.city_3302908,5857
l10n_br_base.city_3303005,5859
l10n_br_base.city_3303104,5861
l10n_br_base.city_3303203,5863
l10n_br_base.city_3303302,5865
l10n_br_base.city_3303401,5867
l10n_br_base.city_3303500,5869
l10n_br_base.city_3303609,5871
l10n_br_base.city_3303708,5873
l10n_br_base.city_3303807,5875
l10n_br_base.city_3303856,6005
l10n_br_base.city_3303906,5877
l10n_br_base.city_3303955,0778
l10n_br_base.city_3304003,5879
l10n_br_base.city_3304102,5881
l10n_br_base.city_3304110,0780
l10n_br_base.city_3304128,2923
l10n_br_base.city_3304144,2911
l10n_br_base.city_3304151,6007
l10n_br_base.city_3304201,5883
l10n_br_base.city_3304300,5885
l10n_br_base.city_3304409,5887
l10n_br_base.city_3304508,5889
l10n_br_base.city_3304524,2921
l10n_br_base.city_3304607,5891
l10n_br_base.city_3304706,5893
l10n_br_base.city_3304805,5895
l10n_br_base.city_3304755,0782
l10n_br_base.city_3304904,5897
l10n_br_base.city_3305000,5899
l10n_br_base.city_3305109,5901
l10n_br_base.city_3305133,0784
l10n_br_base.city_3305158,6009
l10n_br_base.city_3305208,5903
l10n_br_base.city_3305307,5905
l10n_br_base.city_3305406,5907
l10n_br_base.city_3305505,5909
l10n_br_base.city_3305554,0786
l10n_br_base.city_3305604,5911
l10n_br_base.city_3305703,5913
l10n_br_base.city_3305752,0788
l10n_br_base.city_3305802,5915
l10n_br_base.city_3305901,5917
l10n_br_base.city_3306008,5919
l10n_br_base.city_3306107,5921
l10n_br_base.city_3306206,5923
l10n_br_base.city_3306305,5925
l10n_br_base.city_2400109,1601
l10n_br_base.city_2400208,1603
l10n_br_base.city_2400307,1605
l10n_br_base.city_2400406,1607
l10n_br_base.city_2400505,1609
l10n_br_base.city_2400604,1611
l10n_br_base.city_2400703,1613
l10n_br_base.city_2400802,1615
l10n_br_base.city_2400901,1617
l10n_br_base.city_2401008,1619
l10n_br_base.city_2401107,1621
l10n_br_base.city_2401206,1623
l10n_br_base.city_2401305,1625
l10n_br_base.city_2401404,1627
l10n_br_base.city_2401453,3003
l10n_br_base.city_2401503,1629
l10n_br_base.city_2401602,1631
l10n_br_base.city_2401651,0412
l10n_br_base.city_2401701,1633
l10n_br_base.city_2401800,1635
l10n_br_base.city_2401859,0414
l10n_br_base.city_2401909,1637
l10n_br_base.city_2402006,1639
l10n_br_base.city_2402105,1641
l10n_br_base.city_2402204,1643
l10n_br_base.city_2402303,1645
l10n_br_base.city_2402402,1647
l10n_br_base.city_2402501,1649
l10n_br_base.city_2402600,1651
l10n_br_base.city_2402709,1653
l10n_br_base.city_2402808,1655
l10n_br_base.city_2402907,1657
l10n_br_base.city_2403004,1659
l10n_br_base.city_2403103,1661
l10n_br_base.city_2403202,1663
l10n_br_base.city_2403301,1665
l10n_br_base.city_2403400,1667
l10n_br_base.city_2403509,1669
l10n_br_base.city_2403608,1671
l10n_br_base.city_2403707,1673
l10n_br_base.city_2403756,0416
l10n_br_base.city_2403806,1675
l10n_br_base.city_2403905,1677
l10n_br_base.city_2404002,1751
l10n_br_base.city_2404101,1679
l10n_br_base.city_2404200,1681
l10n_br_base.city_2404309,1683
l10n_br_base.city_2404408,1685
l10n_br_base.city_2404507,1687
l10n_br_base.city_2404606,1689
l10n_br_base.city_2404705,1691
l10n_br_base.city_2404804,1693
l10n_br_base.city_2404853,0418
l10n_br_base.city_2404903,1695
l10n_br_base.city_2405009,1697
l10n_br_base.city_2405108,1699
l10n_br_base.city_2405207,1701
l10n_br_base.city_2405306,1703
l10n_br_base.city_2405405,1705
l10n_br_base.city_2405504,1707
l10n_br_base.city_2405603,1709
l10n_br_base.city_2405702,1711
l10n_br_base.city_2405801,1713
l10n_br_base.city_2405900,1715
l10n_br_base.city_2406007,1717
l10n_br_base.city_2406106,1719
l10n_br_base.city_2406155,1108
l10n_br_base.city_2406205,1723
l10n_br_base.city_2406304,1725
l10n_br_base.city_2406403,1727
l10n_br_base.city_2406502,1729
l10n_br_base.city_2406601,1731
l10n_br_base.city_2406700,1733
l10n_br_base.city_2406809,1735
l10n_br_base.city_2406908,1737
l10n_br_base.city_2407005,1739
l10n_br_base.city_2407104,1741
l10n_br_base.city_2407203,1743
l10n_br_base.city_2407252,0420
l10n_br_base.city_2407302,1745
l10n_br_base.city_2407401,1747
l10n_br_base.city_2407500,1749
l10n_br_base.city_2407609,1721
l10n_br_base.city_2407708,1753
l10n_br_base.city_2407807,1755
l10n_br_base.city_2407906,1757
l10n_br_base.city_2408003,1759
l10n_br_base.city_2408102,1761
l10n_br_base.city_2408201,1763
l10n_br_base.city_2408300,1765
l10n_br_base.city_2408508,1769
l10n_br_base.city_2408607,1771
l10n_br_base.city_2408706,1773
l10n_br_base.city_2408805,1775
l10n_br_base.city_2408904,1777
l10n_br_base.city_2403251,1779
l10n_br_base.city_2409100,1781
l10n_br_base.city_2409209,1783
l10n_br_base.city_2409308,1785
l10n_br_base.city_2409407,1787
l10n_br_base.city_2409506,1789
l10n_br_base.city_2409605,1791
l10n_br_base.city_2409704,1793
l10n_br_base.city_2409803,1795
l10n_br_base.city_2409902,1797
l10n_br_base.city_2410009,1799
l10n_br_base.city_2410108,1801
l10n_br_base.city_2410207,1803
l10n_br_base.city_2410256,0426
l10n_br_base.city_2410306,1805
l10n_br_base.city_2410405,1807
l10n_br_base.city_2410504,1809
l10n_br_base.city_2410603,1893
l10n_br_base.city_2410702,1811
l10n_br_base.city_2410801,1813
l10n_br_base.city_2410900,1815
l10n_br_base.city_2408953,0422
l10n_br_base.city_2411007,1817
l10n_br_base.city_2411106,1819
l10n_br_base.city_2411205,1823
l10n_br_base.city_2409332,0424
l10n_br_base.city_2411403,1827
l10n_br_base.city_2411429,1825
l10n_br_base.city_2411502,1829
l10n_br_base.city_2411601,1831
l10n_br_base.city_2411700,1833
l10n_br_base.city_2411809,1835
l10n_br_base.city_2411908,1821
l10n_br_base.city_2412005,1837
l10n_br_base.city_2412104,1839
l10n_br_base.city_2412203,1841
l10n_br_base.city_2412302,1843
l10n_br_base.city_2412401,1845
l10n_br_base.city_2412500,1847
l10n_br_base.city_2412609,1849
l10n_br_base.city_2412708,1851
l10n_br_base.city_2412807,1853
l10n_br_base.city_2412906,1855
l10n_br_base.city_2413003,1857
l10n_br_base.city_2413102,1859
l10n_br_base.city_2413201,1861
l10n_br_base.city_2413300,1863
l10n_br_base.city_2413359,1927
l10n_br_base.city_2413409,1865
l10n_br_base.city_2413508,1867
l10n_br_base.city_2413557,0432
l10n_br_base.city_2413607,1869
l10n_br_base.city_2413706,1871
l10n_br_base.city_2413805,1873
l10n_br_base.city_2413904,1875
l10n_br_base.city_2414001,1877
l10n_br_base.city_2414100,1879
l10n_br_base.city_2414159,0434
l10n_br_base.city_2411056,0428
l10n_br_base.city_2414209,1881
l10n_br_base.city_2414308,1883
l10n_br_base.city_2414407,1885
l10n_br_base.city_2414456,0436
l10n_br_base.city_2414506,1887
l10n_br_base.city_2414605,1889
l10n_br_base.city_2414704,1891
l10n_br_base.city_2414753,0438
l10n_br_base.city_2414803,1895
l10n_br_base.city_2414902,1897
l10n_br_base.city_2415008,1899
l10n_br_base.city_1100015,0033
l10n_br_base.city_1100379,0002
l10n_br_base.city_1100403,0675
l10n_br_base.city_1100346,0035
l10n_br_base.city_1100023,0007
l10n_br_base.city_1100452,0004
l10n_br_base.city_1100031,0037
l10n_br_base.city_1100601,0677
l10n_br_base.city_1100049,0009
l10n_br_base.city_1100700,0679
l10n_br_base.city_1100809,0681
l10n_br_base.city_1100908,0691
l10n_br_base.city_1100056,0027
l10n_br_base.city_1100924,0006
l10n_br_base.city_1100064,0023
l10n_br_base.city_1100072,0981
l10n_br_base.city_1100080,0021
l10n_br_base.city_1100940,0008
l10n_br_base.city_1100098,0025
l10n_br_base.city_1101005,0693
l10n_br_base.city_1100106,0001
l10n_br_base.city_1101104,0683
l10n_br_base.city_1100114,0015
l10n_br_base.city_1100122,0005
l10n_br_base.city_1100130,0039
l10n_br_base.city_1101203,0695
l10n_br_base.city_1101302,0697
l10n_br_base.city_1101401,0685
l10n_br_base.city_1100148,0041
l10n_br_base.city_1100338,0047
l10n_br_base.city_1101435,0010
l10n_br_base.city_1100502,0689
l10n_br_base.city_1100155,0017
l10n_br_base.city_1101450,0012
l10n_br_base.city_1100189,0011
l10n_br_base.city_1101468,0014
l10n_br_base.city_1100205,0003
l10n_br_base.city_1100254,0019
l10n_br_base.city_1101476,0016
l10n_br_base.city_1100262,0687
l10n_br_base.city_1100288,0029
l10n_br_base.city_1100296,0043
l10n_br_base.city_1101484,0018
l10n_br_base.city_1101492,0020
l10n_br_base.city_1100320,0045
l10n_br_base.city_1101500,0699
l10n_br_base.city_1101559,0022
l10n_br_base.city_1101609,0975
l10n_br_base.city_1101708,0977
l10n_br_base.city_1101757,0024
l10n_br_base.city_1101807,0979
l10n_br_base.city_1100304,0013
l10n_br_base.city_1400050,0305
l10n_br_base.city_1400027,0026
l10n_br_base.city_1400100,0301
l10n_br_base.city_1400159,0307
l10n_br_base.city_1400175,0028
l10n_br_base.city_1400209,0303
l10n_br_base.city_1400233,0030
l10n_br_base.city_1400282,0032
l10n_br_base.city_1400308,0309
l10n_br_base.city_1400407,0311
l10n_br_base.city_1400456,0034
l10n_br_base.city_1400472,0036
l10n_br_base.city_1400506,0313
l10n_br_base.city_1400605,0315
l10n_br_base.city_1400704,0038
l10n_br_base.city_4300034,1118
l10n_br_base.city_4300059,8499
l10n_br_base.city_4300109,8501
l10n_br_base.city_4300208,8503
l10n_br_base.city_4300307,8505
l10n_br_base.city_4300406,8507
l10n_br_base.city_4300455,8497
l10n_br_base.city_4300471,1120
l10n_br_base.city_4300505,8509
l10n_br_base.city_4300554,8495
l10n_br_base.city_4300570,6045
l10n_br_base.city_4300604,8511
l10n_br_base.city_4300638,8493
l10n_br_base.city_4300646,5969
l10n_br_base.city_4300661,8491
l10n_br_base.city_4300703,8513
l10n_br_base.city_4300802,8515
l10n_br_base.city_4300851,5779
l10n_br_base.city_4300877,0952
l10n_br_base.city_4300901,8517
l10n_br_base.city_4301008,8519
l10n_br_base.city_4301073,1122
l10n_br_base.city_4301057,8489
l10n_br_base.city_4301206,8523
l10n_br_base.city_4301107,8521
l10n_br_base.city_4301305,8525
l10n_br_base.city_4301404,8527
l10n_br_base.city_4301503,8529
l10n_br_base.city_4301552,8487
l10n_br_base.city_4301602,8531
l10n_br_base.city_4301636,0954
l10n_br_base.city_4301651,8485
l10n_br_base.city_4301701,8533
l10n_br_base.city_4301750,5771
l10n_br_base.city_4301859,6069
l10n_br_base.city_4301875,0956
l10n_br_base.city_4301909,8537
l10n_br_base.city_4301925,5959
l10n_br_base.city_4301958,5943
l10n_br_base.city_4301800,8535
l10n_br_base.city_4302006,8539
l10n_br_base.city_4302055,0958
l10n_br_base.city_4302105,8541
l10n_br_base.city_4302154,5981
l10n_br_base.city_4302204,8543
l10n_br_base.city_4302220,1124
l10n_br_base.city_4302238,1126
l10n_br_base.city_4302253,0960
l10n_br_base.city_4302303,8545
l10n_br_base.city_4302352,9823
l10n_br_base.city_4302378,6071
l10n_br_base.city_4302402,8547
l10n_br_base.city_4302451,8483
l10n_br_base.city_4302501,8549
l10n_br_base.city_4302584,1128
l10n_br_base.city_4302600,8551
l10n_br_base.city_4302659,8449
l10n_br_base.city_4302709,8553
l10n_br_base.city_4302808,8555
l10n_br_base.city_4302907,8557
l10n_br_base.city_4303004,8559
l10n_br_base.city_4303103,8561
l10n_br_base.city_4303202,8563
l10n_br_base.city_4303301,8565
l10n_br_base.city_4303400,8567
l10n_br_base.city_4303509,8569
l10n_br_base.city_4303558,8447
l10n_br_base.city_4303608,8571
l10n_br_base.city_4303673,6013
l10n_br_base.city_4303707,8573
l10n_br_base.city_4303806,8575
l10n_br_base.city_4303905,8577
l10n_br_base.city_4304002,8579
l10n_br_base.city_4304101,8445
l10n_br_base.city_4304200,8581
l10n_br_base.city_4304309,8583
l10n_br_base.city_4304358,6083
l10n_br_base.city_4304408,8585
l10n_br_base.city_4304507,8587
l10n_br_base.city_4304606,8589
l10n_br_base.city_4304614,1130
l10n_br_base.city_4304622,1132
l10n_br_base.city_4304630,8915
l10n_br_base.city_4304655,1134
l10n_br_base.city_4304663,8973
l10n_br_base.city_4304689,8443
l10n_br_base.city_4304697,6025
l10n_br_base.city_4304671,0962
l10n_br_base.city_4304713,0964
l10n_br_base.city_4304705,8591
l10n_br_base.city_4304804,8593
l10n_br_base.city_4304853,5961
l10n_br_base.city_4304903,8595
l10n_br_base.city_4304952,8441
l10n_br_base.city_4305009,8597
l10n_br_base.city_4305108,8599
l10n_br_base.city_4305116,5963
l10n_br_base.city_4305124,0966
l10n_br_base.city_4305132,8439
l10n_br_base.city_4305157,8437
l10n_br_base.city_4305173,8435
l10n_br_base.city_4305207,8601
l10n_br_base.city_4305306,8603
l10n_br_base.city_4305355,8693
l10n_br_base.city_4305371,5965
l10n_br_base.city_4305405,8605
l10n_br_base.city_4305439,0968
l10n_br_base.city_4305447,0970
l10n_br_base.city_4305454,8433
l10n_br_base.city_4305504,8607
l10n_br_base.city_4305587,6029
l10n_br_base.city_4305603,8609
l10n_br_base.city_4305702,8611
l10n_br_base.city_4305801,8613
l10n_br_base.city_4305835,1136
l10n_br_base.city_4305850,5945
l10n_br_base.city_4305871,6055
l10n_br_base.city_4305900,8615
l10n_br_base.city_4305934,1138
l10n_br_base.city_4305959,8977
l10n_br_base.city_4305975,5797
l10n_br_base.city_4306007,8617
l10n_br_base.city_4306056,8431
l10n_br_base.city_4306072,0972
l10n_br_base.city_4306106,8619
l10n_br_base.city_4306130,1140
l10n_br_base.city_4306205,8621
l10n_br_base.city_4306304,8623
l10n_br_base.city_4306320,6073
l10n_br_base.city_4306353,8429
l10n_br_base.city_4306379,0974
l10n_br_base.city_4306403,8625
l10n_br_base.city_4306429,5971
l10n_br_base.city_4306452,8427
l10n_br_base.city_4306502,8627
l10n_br_base.city_4306601,8629
l10n_br_base.city_4306551,0976
l10n_br_base.city_4306700,8631
l10n_br_base.city_4306734,8425
l10n_br_base.city_4306759,0978
l10n_br_base.city_4306767,8423
l10n_br_base.city_4306809,8633
l10n_br_base.city_4306908,8635
l10n_br_base.city_4306924,5947
l10n_br_base.city_4306957,8421
l10n_br_base.city_4306932,8419
l10n_br_base.city_4306973,8417
l10n_br_base.city_4307005,8637
l10n_br_base.city_4307054,8415
l10n_br_base.city_4307203,8641
l10n_br_base.city_4307302,8643
l10n_br_base.city_4307401,8645
l10n_br_base.city_4307450,0980
l10n_br_base.city_4307500,8647
l10n_br_base.city_4307559,7301
l10n_br_base.city_4307609,8649
l10n_br_base.city_4307708,8651
l10n_br_base.city_4307807,8653
l10n_br_base.city_4307815,0982
l10n_br_base.city_4307831,8413
l10n_br_base.city_4307864,8411
l10n_br_base.city_4307906,8655
l10n_br_base.city_4308003,8657
l10n_br_base.city_4308052,8409
l10n_br_base.city_4308078,0984
l10n_br_base.city_4308102,8659
l10n_br_base.city_4308201,8661
l10n_br_base.city_4308250,0986
l10n_br_base.city_4308300,8663
l10n_br_base.city_4308409,8665
l10n_br_base.city_4308433,1142
l10n_br_base.city_4308458,9827
l10n_br_base.city_4308508,8667
l10n_br_base.city_4308607,8669
l10n_br_base.city_4308656,6081
l10n_br_base.city_4308706,8671
l10n_br_base.city_4308805,8673
l10n_br_base.city_4308854,5799
l10n_br_base.city_4308904,8677
l10n_br_base.city_4309001,8679
l10n_br_base.city_4309050,8407
l10n_br_base.city_4309100,8681
l10n_br_base.city_4309126,5949
l10n_br_base.city_4309159,5763
l10n_br_base.city_4309209,8683
l10n_br_base.city_4309258,8405
l10n_br_base.city_4309308,8685
l10n_br_base.city_4309407,8687
l10n_br_base.city_4309506,8689
l10n_br_base.city_4309555,8403
l10n_br_base.city_4307104,8639
l10n_br_base.city_4309571,0988
l10n_br_base.city_4309605,8691
l10n_br_base.city_4309654,6085
l10n_br_base.city_4309704,8695
l10n_br_base.city_4309753,8401
l10n_br_base.city_4309803,8697
l10n_br_base.city_4309902,8699
l10n_br_base.city_4309951,7299
l10n_br_base.city_4310009,8701
l10n_br_base.city_4310108,8703
l10n_br_base.city_4310207,8705
l10n_br_base.city_4310306,8707
l10n_br_base.city_4310330,7297
l10n_br_base.city_4310363,7295
l10n_br_base.city_4310405,8709
l10n_br_base.city_4310413,6051
l10n_br_base.city_4310439,8399
l10n_br_base.city_4310462,7399
l10n_br_base.city_4310504,8711
l10n_br_base.city_4310538,0990
l10n_br_base.city_4310553,7397
l10n_br_base.city_4310579,6027
l10n_br_base.city_4310603,8713
l10n_br_base.city_4310652,1144
l10n_br_base.city_4310702,8715
l10n_br_base.city_4310751,7395
l10n_br_base.city_4310801,8717
l10n_br_base.city_4310850,7393
l10n_br_base.city_4310876,1146
l10n_br_base.city_4310900,8719
l10n_br_base.city_4311007,8721
l10n_br_base.city_4311106,8723
l10n_br_base.city_4311122,7391
